x,y
0.0,2.0
0.0932041618616366,2.1110764791108805
0.18632881984504773,2.221813209117294
0.2793740417676626,2.3322104798278818
0.3723398953890617,2.4422685808040745
0.465226448411026,2.5519878013603057
0.5580337684775863,2.661368430564221
0.6507619231750728,2.7704107572368892
0.7434109800321634,2.8791150699530124
0.8359810065199343,2.9874816570411364
0.9284720700519078,3.09551080658386
1.020884237984102,3.2032028064180462
1.1132175776150801,3.31055794413503
1.2054721561859987,3.4175765070808293
1.2976480408806574,3.524258782356353
1.3897452988255474,3.630605056817612
1.4817639970899006,3.736615617075925
1.5737042026857382,3.84229074949813
1.6655659825679197,3.947630740206792
1.7573494036341915,4.052635875080411
1.849054532725236,4.15730643975363
1.9406814366247194,4.261642719617444
2.032230182059341,4.365644999819407
2.123700835698883,4.46931356526384
2.2150934641562556,4.572648700612038
2.3064081339875493,4.675650690282478
2.397644911692081,4.778319818451027
2.488803863712443,4.880656369051144
2.579885056434553,4.982660625774097
2.6708885561876987,5.084332872069155
2.7618144292445903,5.18567339114381
2.852662741821406,5.286682465963971
2.943433560077841,5.3873603792541775
3.0341269501171566,5.487707413497801
3.1247429779862266,5.5877238509372535
3.2152817096755864,5.687409973574192
3.305743211119481,5.786766063169723
3.396127548195914,5.8857924012446095
3.4864347867266927,5.984489269079475
3.57666499247748,6.082856947715008
3.666818231157838,6.1808957179521675
3.7568945684212793,6.278605860352387
3.846894069865314,6.375987655237779
3.9368168010314952,6.4730413826913376
4.02666282740547,6.569767322557146
4.116432214417027,6.666165754440578
4.206125027440139,6.762236957708501
4.2957413317930175,6.85798121148948
4.385281192738155,6.953398794673982
4.474744675482377,7.048489985914577
4.564131845176885,7.143255063626144
4.653442766917306,7.237694305986071
4.742677505743741,7.331807990934459
4.83183612664081,7.425596396174322
4.920918694537702,7.519059799171794
5.009925274308221,7.612198477156326
5.098855930770832,7.705012707120892
5.187710728688709,7.797502765822186
5.276489732769784,7.88966892978083
5.365193007666792,7.981511475281568
5.4538206179773185,8.073030678373476
5.542372628243847,8.164226814870151
5.630849102953805,8.255100160349926
5.719250106539613,8.345650990156058
5.80757570337873,8.435879579396936
5.8958259577937,8.525786202946282
5.984000934052198,8.615371135443345
6.072100696367081,8.704634651293105
6.16012530889643,8.793577024666474
6.248074835743599,8.882198529500494
6.335949340957261,8.970499439498534
6.423748888531457,9.058480028130495
6.511473542405638,9.146140568633005
6.599123366464716,9.233481334009618
6.686698424539107,9.320502597031014
6.77419878040478,9.407204630235201
6.861624497783303,9.493587705927705
6.94897564034189,9.579652096181775
7.036252271693442,9.66539807283858
7.123454455396604,9.750825907507405
7.210582254955799,9.835935871565853
7.297635733821284,9.92072823616004
7.384614955389192,10.005203272204787
7.471519983001577,10.089361250383826
7.558350879946463,10.173202441149995
7.645107709457889,10.25672711472543
7.731790534715954,10.33993554110177
7.818399418846865,10.422827990040345
7.90493442492298,10.505404731072376
7.991395615962857,10.587666033499177
8.077783054931299,10.669612166392342
8.1640968047394,10.751243398593946
8.250336928244588,10.832559998716736
8.336503488250674,10.913562235144337
8.422596547507899,10.994250376031435
8.508616168712976,11.07462468930398
8.594562414509136,11.154685442659378
8.680435347486178,11.23443290356669
8.766235030180507,11.313867339266821
8.851961525075188,11.392989016772718
8.937614894599985,11.471798202869564
9.023195201131411,11.550295164114974
9.10870250699277,11.628480166839184
9.194136874454204,11.70635347714525
9.279498365732737,11.783915360909239
9.364787042992322,11.861166083780425
9.450002968343888,11.93810591118148
9.535146203845379,12.01473510830867
9.620216811501805,12.091053940132046
9.705214853265288,12.167062671395634
9.790140391035099,12.242761566617636
9.87499348665771,12.318150890090617
9.959774201926841,12.393230905881696
10.044482598583498,12.468001877832743
10.129118738316022,12.542464069560568
10.213682682760135,12.616617744457113
10.298174493498982,12.690463165689644
10.382594232063175,12.764000596200948
10.466941959930844,12.837230298709514
10.551217738527676,12.910152535709733
10.63542162922696,12.982767569472086
10.719553693349633,13.055075662043336
10.80361399216433,13.127077075246715
10.887602586887416,13.198772070682121
10.971519538683042,13.270160909726304
11.055364908663185,13.341243853533056
11.139138757887693,13.412021163033405
11.22284114736433,13.482493098935802
11.306472138048818,13.552659921726312
11.390031790844885,13.622521891668804
11.473520166604308,13.692079268805138
11.556937326126954,13.761332312955359
11.640283330160832,13.830281283717879
11.723558239402129,13.898926440469674
11.806762114495257,13.967268042366472
11.8898950160329,14.035306348342932
11.972957004556056,14.103041617112845
12.05594814055408,14.170474107169316
12.138868484464728,14.237604076784951
12.221718096674206,14.304431784012053
12.304497037517207,14.370957486682798
12.387205367276959,14.437181442409432
12.469843146185266,14.503103908584457
12.552410434422557,14.568725142380815
12.634907292117925,14.634045400752079
12.717333779349172,14.699064940432638
12.799689956142853,14.763784017937885
12.881975882474322,14.828202889564402
12.96419161826777,14.892321811390149
13.046337223396279,14.95614103927465
13.128412757681849,15.019660828859177
13.210418280895459,15.08288143556694
13.292353852757099,15.14580311460327
13.37421953293582,15.208426120955806
13.456015381049772,15.270750709394683
13.537741456666254,15.33277713447271
13.61939781930175,15.394505650525565
13.700984528421976,15.455936511671972
13.782501643441927,15.517069971813893
13.863949223725914,15.577906284636706
13.94532732858761,15.638445703609397
14.026636017290091,15.698688481984743
14.107875349045885,15.758634872799487
14.18904538301701,15.818285128874534
14.270146178315017,15.877639502815132
14.351177794001034,15.936698247011053
14.432140289085812,15.995461613636778
14.513033722529762,16.05392985465168
14.593858153243005,16.112103221800215
14.674613640085408,16.16998196661209
14.755300241866632,16.22756634040247
14.835918017346174,16.284856594272124
14.916467025233404,16.34185297910765
14.996947324187618,16.398555745581625
15.077358972818072,16.45496514415281
15.157702029684028,16.511081425066312
15.237976553294796,16.566904838353786
15.31818260210978,16.622435633833607
15.398320234538517,16.67767406111105
15.478389508940715,16.732620369578473
15.558390483626308,16.787274808415507
15.638323216855486,16.841637626589225
15.718187766838746,16.89570907285433
15.797984191736926,16.94948939575334
15.87771254966126,17.002978843616756
15.957372898673405,17.056177664563258
16.036965296785496,17.109086106499877
16.116489801960185,17.161704417122177
16.195946472110673,17.214032843914435
16.27533536510077,17.266071634149824
16.354656538744916,17.31782103489059
16.433910050808247,17.36928129298823
16.513095959006623,17.420452655083682
16.592214321006665,17.47133536760749
16.671265194425807,17.521929676779994
16.75024863683234,17.572235828611504
16.82916470574544,17.622254068902485
16.908013458635228,17.671984643243732
16.986794952922793,17.721427797016545
17.06550924598025,17.770583775392915
17.144156395130775,17.8194528233357
17.222736457648644,17.8680351855988
17.30124949075928,17.916331106727338
17.379695551639287,17.964340831057843
17.458074697416503,18.012064602718418
17.536386985170036,18.059502665628926
17.6146324719303,18.10665526350116
17.692811214679065,18.15352263983903
17.770923270349492,18.20010503793873
17.848968695826184,18.24640270088893
17.92694754794521,18.29241587157093
18.004859883494174,18.338144792658863
18.08270575921222,18.383589706619848
18.160485231790112,18.42875085571419
18.238198357870242,18.47362848199553
18.31584519404669,18.518222827311046
18.393425796865266,18.562534133301615
18.470940222823536,18.60656264140199
18.548388528370882,18.650308592840982
18.625770769908534,18.693772228641635
18.703087003789605,18.73695378962139
18.780337286319142,18.77985351639227
18.857521673754164,18.82247164936106
18.9346402223037,18.864808428729475
19.011692988128832,18.906864094494335
19.088680027342743,18.948638886447736
19.165601396010743,18.990133044177234
19.242457150150322,19.03134680706602
19.319247345731185,19.072280414293076
19.395972038675293,19.11293410483337
19.47263128485691,19.15330811745803
19.54922514010263,19.1934026907345
19.62575366019144,19.233218063026726
19.702216900854733,19.27275447249533
19.77861491777637,19.312012157097776
19.854947766592716,19.350991354588558
19.93121550289267,19.389692302519354
20.007418182217716,19.428115238239215
20.083555860061967,19.466260398894725
20.159628591872192,19.50412802143019
20.235636433047862,19.541718342587792
20.311579438941198,19.579031598907772
20.387457664857205,19.6160680267286
20.463271166053705,19.65282786218715
20.53901999774139,19.689311341218865
20.61470421508386,19.72551869955794
20.690323873197656,19.761450172737483
20.765879027152298,19.797105996089687
20.841369731970342,19.832486404746014
20.916796042627407,19.867591633637346
20.99215801405221,19.902421917494173
21.067455701126626,19.93697749084676
21.142689158685705,19.97125858802531
21.217858441517723,20.005265443160148
21.292963604364225,20.038998290181876
21.36800470192006,20.072457362821556
21.44298178883342,20.105642894610877
21.51789491970589,20.13855511888232
21.59274414909246,20.17119426876933
21.667529531501607,20.203560577206495
21.7422511213953,20.2356542769297
21.816908973189047,20.26747560047631
21.891503141251953,20.29902478018533
21.966033679906733,20.33030204819758
22.04050064342977,20.361307636455862
22.114904086051148,20.39204177670513
22.189244061954696,20.422504700492656
22.263520625278016,20.4526966391682
22.337733830112537,20.482617823884176
22.411883730503543,20.512268485595833
22.48597038045022,20.541648855061403
22.559993833905686,20.570759162842286
22.63395414477705,20.599599639303207
22.707851366925425,20.62817051461239
