x,y
0.0,2.0
0.10248671912311555,2.1023642881177214
0.20488605355995418,2.204396400432685
0.30719807781854447,2.3060966201725965
0.4094228663433861,2.407465230323669
0.5115604935155043,2.50850251363083
0.6136110336525034,2.6092087525979246
0.7155745610086216,2.709584229487924
0.8174511497747846,2.8096292263231293
0.9192408740786595,2.909344024885376
1.020943807984709,3.0087289067162413
1.1225600254942454,3.107784153117247
1.2240896005454838,3.206510045150065
1.3255326070135967,3.304906863636722
1.4268891187107668,3.4029748891598026
1.5281592093862422,3.500714402062655
1.6293429527263883,3.5981256824495946
1.7304404223547427,3.695209010186107
1.8314516918320682,3.791964664899052
1.9323768346564067,3.8883929259768677
2.033215924263132,3.984494072569773
2.133969034025004,4.080268383589972
2.2346362372522215,4.175716137711854
2.335217607192476,4.2708376133722
2.435713217031005,4.365633088770384
2.5361231398906443,4.460102841868572
2.6364474488318828,4.55424715039193
2.7366862168529145,4.648066291828823
2.836839516889692,4.741560543431016
2.9369074218159787,4.834730182213879
3.036890004443404,4.927575484956583
3.136787337521514,5.020096728202309
3.2365994937378253,5.112294188258442
3.3363265457178786,5.204168141196777
3.43596856602529,5.295718862853717
3.5355256271618054,5.386946628830476
3.634997801567352,5.4778517144932755
3.7343851616200916,5.5684343949735515
3.833687779636474,5.658694945168148
3.9329057278712876,5.748633639739521
4.032039078517714,5.838250753115936
4.13108790370738,5.927546559491671
4.230052275510408,6.016521332827213
4.328932265935472,6.105175346849457
4.427727946929848,6.193508875051907
4.526439390379466,6.281522190694876
4.625066668108964,6.369215566805681
4.723609851881738,6.456589276178845
4.822069013399996,6.543643591376295
4.920444224304808,6.630378784727558
5.018735556176162,6.716795128329963
5.116943080533013,6.802892894048835
5.215066868833335,6.888672353517695
5.313106992474174,6.974133778138458
5.411063522791701,7.0592774390816295
5.508936531061261,7.144103607286503
5.606726088497427,7.228612553461358
5.704432266254052,7.312804548083654
5.802055135424319,7.396679861400232
5.899594767040795,7.480238763427508
5.9970512320754805,7.563481523951669
6.094424601439862,7.646408412528872
6.191714945984966,7.729019698485437
6.288922336501406,7.811315650918045
6.386046843719436,7.893296538693935
6.483088538309004,7.974962630451095
6.580047490879801,8.056314194598464
6.676923771981313,8.13735149931612
6.773717452102872,8.21807481255548
6.870428601673708,8.298484402039497
6.967057291063,8.378580535262847
7.063603590579927,8.45836347949213
7.16006757047372,8.537833501766064
7.256449300933711,8.616990868895678
7.352748852089387,8.695835847464505
7.448966294010439,8.774368703828776
7.545101696706813,8.852589704117618
7.641155130128762,8.93049911423324
7.7371266641668965,9.00809719985114
7.833016368652234,9.085384226420278
7.928824313356252,9.162360459163287
8.024550567990937,9.239026163076659
8.120195202208839,9.31538160293094
8.215758285603114,9.391427043270914
8.311239887707584,9.467162748415811
8.406640077996782,9.542588982459487
8.501958925886003,9.617706009270618
8.597196500731357,9.6925140924929
8.692352871829819,9.767013495545227
8.787428108419274,9.841204481621896
8.882422279678575,9.915087313692789
8.97733545472759,9.988662254503573
9.072167702627253,10.061929566575884
9.16691909237961,10.134889512207518
9.261589692927876,10.207542353472629
9.356179573156481,10.279888352221912
9.450688801891124,10.351927770082797
9.545117447898814,10.423660868459642
9.639465579887933,10.495087908533915
9.733733266508272,10.566209151264392
9.827920576351096,10.637024857387345
9.92202757794918,10.707535287416729
10.016054339776868,10.777740701644372
10.110000930250118,10.847641360140171
10.203867417726556,10.917237522752272
10.29765387050552,10.986529449107262
10.391360356828116,11.055517398610363
10.484986944877262,11.124201630445611
10.578533702777742,11.192582403576056
10.672000698596255,11.260659976743941
10.76538800034146,11.328434608470896
10.85869567596403,11.395906557058124
10.951923793356704,11.463076080586587
11.045072420354325,11.529943436917199
11.138141624733905,11.596508883691007
11.231131474214662,11.662772678329384
11.324042036458073,11.728735078034214
11.416873379067926,11.79439633978808
11.509625569590368,11.859756720354447
11.60229867551395,11.924816476277856
11.694892764269682,11.989575863884106
11.787407903231076,12.05403513928044
11.879844159714201,12.118194558355734
11.972201600977732,12.182054376780682
12.064480294222989,12.24561485000798
12.156680306594,12.308876233272516
12.24880170517754,12.371838781591551
12.340844557003182,12.434502749764912
12.43280892904335,12.496868392375166
12.52469488821336,12.558935963787816
12.616502501371478,12.62070571815148
12.70823183531896,12.68217790939808
12.799882956800106,12.743352791243021
12.891455932502303,12.804230617185382
12.982950829056085,12.864811640508096
13.074367713035167,12.925096114278135
13.165706650956503,12.985084291346698
13.256967709280332,13.04477642434939
13.348150954410226,13.104172765706407
13.439256452693137,13.16327356762272
13.530284270419449,13.222079082088264
13.621234473823021,13.28058956087811
13.712107129081241,13.338805255552657
13.80290230231507,13.396726417457813
13.893620059589091,13.454353297725179
13.984260466911557,13.511686147272226
14.074823590234441,13.568725216802482
14.165309495453482,13.62547075680572
14.255718248408233,13.681923017558129
14.346049914882109,13.7380822491225
14.436304560602434,13.793948701348418
14.526482251240493,13.849522623872426
14.616583052411576,13.90480426611822
14.706607029675025,13.959793877296825
14.796554248534283,14.014491706406782
14.886424774436945,14.068898002234318
14.976218672774799,14.123013013353539
15.065936008883877,14.176836988126604
15.155576848044507,14.230370174703909
15.245141255481352,14.283612821024262
15.334629296363463,14.336565174815071
15.424041035804324,14.389227483592522
15.513376538861902,14.441599994661754
15.602635870538691,14.493682955117045
15.691819095781764,14.54547661184199
15.780926279482813,14.596981211509677
15.869957486478203,14.648197000582874
15.958912781549017,14.6991242253142
16.047792229421102,14.749763131746311
16.136595894765115,14.800113965712077
16.225323842196577,14.850176972834756
16.31397613627591,14.89995239852818
16.402552841508495,14.94944048799693
16.491054022344702,14.998641486236513
16.57947974317996,15.047555638033545
16.66783006835478,15.096183187965924
16.756105062154827,15.14452438040301
16.84430478881094,15.192579459505804
16.932429312499202,15.240348669227124
17.02047869734097,15.287832253311786
17.108453007402932,15.33503045529677
17.196352306697147,15.381943518511417
17.2841766591811,15.428571686077586
17.371926128757735,15.474915200909843
17.459600779275515,15.520974305715635
17.54720067452846,15.566749242995465
17.6347258782562,15.61224025504307
17.72217645414402,15.657447583945592
17.809552465822893,15.702371471583767
17.896853976869547,15.747012159632089
17.984081050806502,15.791369889558986
18.07123375110211,15.835444902627007
18.158312141170608,15.879237439892982
18.24531628437217,15.922747742208212
18.33224624401294,15.965976050218634
18.419102083345084,16.008922604365
18.50588386556684,16.051587644883053
18.592591653822563,16.093971411803697
18.67922551120276,16.136074144953177
18.765785500744148,16.177896083953257
18.8522716854297,16.219437468221383
18.93868412818868,16.26069853697086
19.0250228918967,16.301679529211036
19.11128803937576,16.342380683747468
19.197479633394302,16.382802239182094
19.283597736667236,16.42294443391341
19.369642411856006,16.462807506136645
19.455613721568632,16.502391693843933
19.541511728359744,16.54169723482448
19.62733649473064,16.580724366664747
19.71308808312932,16.61947332674862
19.79876655595055,16.657944352257573
19.884371975535885,16.69613768017086
19.96990440417373,16.734053547265667
20.055363904099373,16.771692190117296
20.140750537495048,16.80905384509934
20.226064366489965,16.846138748383837
20.311305453160358,16.882947135941468
20.396473859529536,16.919479243541705
20.48156964756792,16.955735306753
20.56659287919309,16.99171556094294
20.651543616269844,17.027420241278435
20.73642192061022,17.06284958272588
20.821227853973557,17.09800382005133
20.905961478066533,17.132883187820653
20.990622854543215,17.167487920399736
21.0752120450051,17.201818251954627
21.15972911100116,17.23587441645171
21.244174114027885,17.269656647657882
21.32854711552934,17.303165179140723
21.41284817689719,17.336400244268656
21.497077359470758,17.369362076211132
21.581234724537065,17.402050907938786
21.665320333330882,17.434466972223614
21.749334247034763,17.46661050163914
21.833276526779095,17.498481728560584
21.917147233642144,17.530080885165038
22.0009464286501,17.561408203431622
22.084674172777113,17.592463915141664
22.16833052694535,17.623248251878866
22.251915552025036,17.65376144502947
22.335429308834485,17.684003725782432
22.41887185814016,17.713975325129578
22.502243260656716,17.74367647386579
22.58554357704703,17.773107402589154
22.668772867922264,17.802268341701147
22.7519311938419,17.83115952140679
22.835018615313782,17.859781171714822
22.918035192794157,17.888133522437865
23.000980986687733,17.9162168031926
23.083856057347706,17.94403124339992
23.16666046507582,17.9715770722851
23.249394270122405,17.99885451887798
23.332057532686406,18.025863812013107
23.41465031291545,18.052605180329916
23.497172670905883,18.0790788522729
23.579624666702795,18.105285056091766
23.662006360300094,18.131224019841607
23.744317811640528,18.15689597138306
23.826559080615734,18.18230113838249
23.908730227066286,18.207439748312126
23.990831310781736,18.232312028450263
24.072862391500653,18.256918205881398
24.154823528910672,18.281258507496407
24.236714782648534,18.30533315999271
24.318536212300135,18.329142389874438
24.40028787740056,18.352686423452585
24.481969837434143,18.375965486845192
24.563582151834485,18.398979805977497
24.645124879984518,18.421729606582108
24.72659808121654,18.444215114199157
24.80800181481226,18.46643655417648
24.889336140002847,18.48839415166976
24.970601115968957,18.51008813164271
25.05179680184079,18.53151871886723
25.13292325669813,18.552686137923562
25.213980539570386,18.57359061320047
25.294968709436638,18.594232368895387
25.37588782522567,18.614611629014593
25.456737945816034,18.634728617373366
25.53751913003607,18.654583557596144
25.618231436663958,18.6741766731167
25.698874924427766,18.6935081871783
25.779449652005486,18.712578322833853
25.859955678025077,18.731387302946093
25.940393061064512,18.749935350187727
26.020761859651817,18.7682226870416
26.10106213226511,18.786249535800863
26.181293937332654,18.804016118569123
26.26145733323289,18.82152265726062
26.341552378294487,18.838769373600375
26.421579130796374,18.855756489124357
26.501537648967794,18.872484225179644
26.581427990988338,18.888952802924585
26.661250214987994,18.90516244332896
26.741004379047183,18.921113367174133
26.820690541196807,18.936805795053232
26.900308759418284,18.95223994737129
26.979859091643597,18.967416044345416
27.059341595755335,18.98233430600495
27.13875632958673,18.996994952191628
27.218103350921705,19.011398202559736
27.297382717494916,19.025544276576273
27.376594486991788,19.039433393521115
27.455738717048565,19.05306577248717
27.534815465252343,19.06644163238053
27.61382478914112,19.07956119192065
27.692766746203834,19.092424669640483
27.771641393880405,19.105032283886658
27.850448789561774,19.117384252819633
27.929188990589957,19.129480794413848
28.00786205425807,19.141322126457894
28.086468037810377,19.15290846655466
28.16500699844234,19.1642400321215
28.24347899330065,19.175317040390397
28.32188407948327,19.186139708408096
28.400222314039482,19.196708253036288
28.478493753969925,19.207022890951755
28.556698456226638,19.217083838646534
28.634836477713094,19.226891312428073
28.71290787528425,19.23644552841938
28.790912705746596,19.24574670255919
28.86885102585817,19.254795050602123
28.946722892328626,19.263590788118833
29.024528361819264,19.27213413049617
29.10226749094307,19.28042529293733
29.17994033626476,19.28846449046203
29.25754695430082,19.296251937906643
29.335087401519548,19.303787849924362
29.412561734341093,19.311072440985363
29.4899700091375,19.31810592537695
29.56731228223275,19.32488851720372
29.644588609902794,19.331420430387713
29.721799048375605,19.337701878668568
29.798943653831213,19.343733075603684
29.87602248240174,19.349514234568367
29.95303559017146,19.355045568755997
30.029983033176816,19.36032729117817
30.106864867406475,19.365359614664857
30.183681148801366,19.37014275186457
30.260431933254722,19.3746769152445
30.337117276612116,19.37896231709068
30.413737234671505,19.38299916950814
30.49029186318327,19.386787684421055
30.56678121785026,19.390328073572917
30.64320535432783,19.393620548526663
30.71956432822387,19.396665320664845
30.795858195098873,19.399462601189786
30.872087010465947,19.402012601123722
30.94825082979087,19.40431553130897
31.024349708492124,19.40637160240807
31.100383701940945,19.408181024903932
31.176352865461357,19.409744009100017
31.252257254330207,19.41106076512046
31.32809692377721,19.41213150291024
31.403871928984998,19.41295643223532
31.479582325089144,19.413535762682816
31.555228167178214,19.413869703661142
31.630809510293798,19.413958464400153
31.706326409430563,19.413802253951307
31.78177891953628,19.41340128118782
31.85716709551187,19.412755754804813
31.93249099221144,19.41186588331946
32.007750664442334,19.41073187507115
32.08294616696516,19.409353938221628
32.15807755449383,19.407732280755152
32.23314488169561,19.405867110478642
32.30814820319115,19.403758635021838
32.38308757355455,19.40140706183744
32.457963047313335,19.398812598201268
32.53277467894858,19.395975451212408
32.607522522894875,19.392895827793367
32.68220663354042,19.38957393469022
32.75682706522702,19.386009978472757
32.83138387225017,19.382204165534638
32.90587710885906,19.37815670209355
32.98030682925661,19.37386779419134
33.05467308759955,19.369337647694184
33.1289759379984,19.364566468292722
33.203215434517574,19.359554461502213
33.277391631175384,19.354301832662685
33.35150458194407,19.348808786939085
33.42555434074986,19.34307552932143
33.49954096147301,19.337102264624942
33.57346449794782,19.330889197490226
33.64732500396269,19.32443653238339
33.72112253326018,19.317744473596207
33.794857139536994,19.310813225246264
33.86852887644408,19.303642991277105
33.942137797586625,19.296233975458385
34.015683956524114,19.288586381386015
34.089167406770365,19.28070041248231
34.16258820179356,19.272576271996144
34.235946395016306,19.264214163003086
34.30924203981565,19.255614288405557
34.382475189523134,19.246776850932974
34.45564589742482,19.237702053141895
34.52875421676134,19.228390097416174
34.601800200727936,19.2188411859671
34.67478390247448,19.209055520833548
34.74770537510553,19.19903330388213
34.82056467168038,19.188774736807332
34.89336184521306,19.17828002113167
34.96609694867241,19.167549358205832
35.03877003498211,19.156582949208826
35.11138115702071,19.145380995148123
35.18393036762167,19.13394369685981
35.25641771957341,19.12227125500873
35.32884326561934,19.110363870088634
35.40120705845789,19.098221742422318
35.473509150742565,19.085845072161778
35.545749595081965,19.07323405928835
35.61792844403985,19.060388903612854
35.69004575013514,19.047309804775747
35.762101565842,19.033996962247265
35.83409594358984,19.020450575327562
35.90602893576335,19.006670843146864
35.9779005947026,18.992657964665607
36.04971097270298,18.978412138674585
36.12146012201533,18.963933563795095
36.19314809484592,18.949222438479083
36.2647749433565,18.93427896100928
36.33634071966436,18.919103329499357
36.40784547584236,18.903695741894065
36.47928926391893,18.88805639596938
36.550672135878166,18.872185489332637
36.621994143659826,18.85608321942269
36.69325533915939,18.839749783510047
36.76445577422809,18.823185378697012
36.83559550067293,18.806390201917836
36.90667457025676,18.789364449938848
36.97769303469829,18.77210831935861
37.04865094567213,18.754622006608052
37.11954835480883,18.736905707950626
37.19038531369492,18.718959619482433
37.26116187387294,18.70078393713238
37.33187808684149,18.682378856662304
37.40253400405526,18.663744573667145
